GT,Model_1_0,Model_2_1
0,0.9994531356129456,0.12599864386975232
0,0.9990103203644303,0.0
0,0.9999451572201765,0.054025906941445774
1,1.837277539862292e-05,0.7866059162098922
1,3.1218130567278735e-06,0.7866059162098922
0,0.9999707354880335,0.023903297398974288
1,0.02895272190284437,0.7866059162098922
0,0.9999443831151216,0.12544949505042227
1,0.023740480764456007,0.7866059162098922
0,0.9999715249044959,0.023903297398974288
0,0.9992498118770798,0.0
0,0.9997845933668357,0.12544949505042227
1,0.00016981094468404567,0.968792502583216
0,0.9999420293458468,0.054025906941445774
0,0.9999355438334,0.054025906941445774
0,0.9995466597607581,0.12544949505042227
0,0.9986482249619303,0.12599864386975232
1,0.05631937535313225,0.7866059162098922
0,0.9999603230849317,0.0008582343642299368
0,0.999630247292002,0.0008582343642299368
0,0.9772695089339195,0.05704975570536212
0,0.9997524616346569,0.0008582343642299368
0,0.9999480664173466,0.054025906941445774
0,0.9999442307270854,0.12544949505042227
0,0.9995811278984384,0.0008582343642299368
0,0.9986399567083316,0.003289473684210526
0,0.999685850648587,0.0008582343642299368
1,0.00527945744747782,0.9397183311853401
0,0.999762266792515,0.12544949505042227
1,0.046411698758812236,0.7866059162098922
1,0.0031966271710612837,0.9965261008870566
0,0.9997190192763512,0.0008582343642299368
0,0.9998838595920434,0.12544949505042227
1,0.0016161684071615001,0.9984211169946935
1,2.2940718565900298e-06,0.9984211169946935
1,0.015764776923608004,0.9965261008870566
1,5.08118004971525e-06,0.7866059162098922
0,0.9999724172812201,0.023903297398974288
1,0.04303017711911861,0.9965261008870566
0,0.9997187380859048,0.0008582343642299368
0,0.998513861417096,0.0008582343642299368
0,0.9997850519384127,0.0008582343642299368
1,2.777289848099329e-06,0.7866059162098922
1,0.005076125981284152,0.9984211169946935
0,0.9999120604144144,0.054025906941445774
1,0.012958168755924482,0.9965261008870566
1,0.0035643659250508275,0.9984211169946935
0,0.9998987302054674,0.12544949505042227
0,0.9999380779252294,0.12544949505042227
0,0.9997664958836345,0.12544949505042227
0,0.9989970155023711,0.0
1,0.1057559572571738,0.7541492846116097
1,0.010239249533657846,0.9965261008870566
1,0.0025565186168612364,0.9965261008870566
1,0.001731710838066336,0.9984211169946935
0,0.9999575455154839,0.0008582343642299368
1,0.015120497409120692,0.9786257253746758
1,0.009172496598020885,0.7151823281009156
0,0.9999594098329723,0.0008582343642299368
1,0.014278147706906386,0.9902924508801724
0,0.9995315672710532,0.0008582343642299368
1,0.05354618211733986,0.7541492846116097
1,0.016238704721843966,0.9902924508801724
0,0.9991720960698384,0.12599864386975232
1,0.02973033198610564,0.7866059162098922
0,0.9995096533622971,0.0008582343642299368
1,0.00130221243354256,0.9804592280887126
1,0.06925680341115437,0.7866059162098922
1,5.651737874690088e-05,0.9902924508801724
0,0.9998638835703286,0.12515337423312883
0,0.999971210363525,0.023903297398974288
1,0.050982353027614113,0.7717768178051805
1,0.009940514598378414,0.9965261008870566
0,0.9988931165300892,0.0
1,0.020048762508581897,0.9965261008870566
1,0.004940914642148075,0.7151823281009156
1,0.013783498434686847,0.9965261008870566
0,0.999890407862476,0.12544949505042227
0,0.99994273349308,0.12544949505042227
1,0.0010121720509801424,0.9804592280887126
0,0.9999248642875392,0.12544949505042227
0,0.9999278112084368,0.12544949505042227
0,0.9989653052982533,0.0008582343642299368
0,0.8600817430118923,0.15955668971912554
0,0.9968188098472729,0.0038386225035405646
1,0.0534870370397581,0.7151823281009156
1,0.012597478299306242,0.9965261008870566
0,0.9997749144321871,0.12544949505042227
0,0.9996728966733978,0.0008582343642299368
1,0.06384445763283164,0.7541492846116097
1,0.0010754103909129675,0.9786257253746758
1,0.046417161487716685,0.7866059162098922
0,0.997880315249178,0.0038386225035405646
1,0.17844865332017057,0.7152418904222739
1,0.040856781236281114,0.7866059162098922
1,0.04508791505590937,0.9397183311853401
0,0.9997441920872566,0.12599864386975232
0,0.9999349307229018,0.054025906941445774
1,5.154648164973352e-06,0.7866059162098922
1,0.03126935165972122,0.7866059162098922
1,0.013346234442099036,0.682725696502633
0,0.9997363571419164,0.12544949505042227
0,0.9999110021771854,0.12544949505042227
0,0.9992967928146947,0.0
1,0.06237063810238541,0.7541492846116097
1,0.013848445767487672,0.9965261008870566
1,0.003647750948022166,0.9984211169946935
1,0.001328994497054592,0.9984211169946935
0,0.9998062445015822,0.054025906941445774
1,0.013227714053155482,0.9965261008870566
1,0.0008272754414671013,0.9984211169946935
1,0.0013057862312088053,0.9984211169946935
0,0.9992399618277721,0.0008582343642299368
0,0.9998958528053152,0.12544949505042227
0,0.9995851888408746,0.003289473684210526
0,0.9245967753148332,0.15321762269211414
1,0.07765559899495711,0.7541492846116097
1,0.0023613399485877817,0.9902924508801724
1,0.002747559627488738,0.9984211169946935
0,0.9999364026806732,0.054025906941445774
1,0.012407506799707257,0.9902924508801724
0,0.9998726272923663,0.12544949505042227
1,0.011616964771436367,0.9902924508801724
1,0.008188282737904173,0.9965261008870566
0,0.9994563426856978,0.12599864386975232
0,0.998624162675944,0.0
1,0.008357663606488375,0.9965261008870566
1,4.5557537852736196e-05,0.9902924508801724
0,0.9999255281063566,0.054025906941445774
1,0.0015576353169028945,0.9984211169946935
1,5.539873650928229e-07,0.9866928780955968
1,6.19255177010114e-05,0.9902924508801724
1,0.03238250538833465,0.7866059162098922
0,0.99910274311779,0.0
1,0.005415588915730352,0.9984211169946935
0,0.9995075495807672,0.0008582343642299368
0,0.8079387708212351,0.1837823156745703
1,0.012939805860058606,0.9965261008870566
1,0.056260965784902695,0.7541492846116097
1,0.011500942257304025,0.9965261008870566
1,7.233013391061416e-05,0.968792502583216
1,1.6431430210128717e-05,0.7866059162098922
1,0.011394362500787292,0.9902924508801724
1,0.02426672075666625,0.7866059162098922
0,0.9997756130807973,0.054025906941445774
1,1.8354445314061607e-05,0.7541492846116097
1,0.022701196139724544,0.9902924508801724
1,0.0037142123954249096,0.9984211169946935
0,0.9997790320101267,0.12544949505042227
1,0.045666482269134945,0.7866059162098922
0,0.999764328865044,0.12544949505042227
0,0.9641857698524339,0.12599864386975232
0,0.9997229847050507,0.0008582343642299368
1,0.04848154629703727,0.7866059162098922
1,0.01371912430223221,0.9965261008870566
1,0.016992807649111263,0.9786257253746758
0,0.9999384655636341,0.12544949505042227
1,0.0031081173983263932,0.9984211169946935
1,0.0006664495239526724,0.9984211169946935
0,0.999880046222759,0.12544949505042227
0,0.9997166697582981,0.0008582343642299368
1,0.003578998669239719,0.9984211169946935
0,0.9997078999833714,0.0008582343642299368
1,0.035878829876944685,0.7866059162098922
1,0.0016680251755335496,0.9965261008870566
0,0.9997526910406466,0.12544949505042227
1,0.06141069523118703,0.7541492846116097
0,0.999945945996566,0.0008582343642299368
0,0.9999387363394422,0.0008582343642299368
0,0.9999158749553055,0.0008582343642299368
1,0.04727116882835769,0.968792502583216
0,0.9969667879702113,0.0038386225035405646
0,0.9997277096860876,0.0008582343642299368
0,0.9997494337714613,0.12599864386975232
0,0.9989023373630747,0.0
0,0.999971141439687,0.023903297398974288
1,0.00010456467150066207,0.968792502583216
0,0.9983737785931874,0.0
1,0.0021955170774444754,0.9984211169946935
0,0.9999229776802195,0.12544949505042227
1,0.018986200022719113,0.9786257253746758
1,0.033427756151162336,0.9786257253746758
1,0.0008451706769092571,0.968792502583216
1,3.3754760165871645e-06,0.7866059162098922
0,0.9998084659070481,0.054025906941445774
0,0.9997758849364238,0.0008582343642299368
1,0.004659051474676268,0.9984211169946935
1,0.006694168849607052,0.9984211169946935
1,0.0037220487610740705,0.9902924508801724
1,2.4161167543113038e-05,0.7541492846116097
1,0.06981887054805891,0.7866059162098922
0,0.9999005438928527,0.0008582343642299368
1,0.011587280057667404,0.9965261008870566
0,0.999947120744463,0.0008582343642299368
1,0.03379922389367962,0.7541492846116097
0,0.9998300198004704,0.0008582343642299368
1,0.01959155444850824,0.9786257253746758
1,0.0001478060001255388,0.968792502583216
1,0.011563947932267782,0.7541492846116097
0,0.9999547082895488,0.0008582343642299368
1,0.0035170296979649684,0.9984211169946935
1,0.014861567302708267,0.9786257253746758
1,0.0032763434614510034,0.9984211169946935
1,0.03577521430520769,0.7866059162098922
0,0.999876830870596,0.0008582343642299368
1,0.02281293743246038,0.7866059162098922
1,0.0006840941492322061,0.9965261008870566
0,0.3918580683079379,0.15955668971912554
1,0.11091107070880657,0.7541492846116097
0,0.9998363848221258,0.12544949505042227
1,0.0454152073758427,0.7866059162098922
0,0.9999482520955376,0.054025906941445774
1,0.023033633165494893,0.9965261008870566
1,0.00648365058811573,0.9902924508801724
1,0.022996640128180035,0.7866059162098922
1,6.534508117084226e-05,0.7866059162098922
1,0.010751026497098914,0.9984211169946935
0,0.8919987420489781,0.15955668971912554
0,0.9998637482023468,0.12544949505042227
0,0.9987008427306732,0.003289473684210526
0,0.9997799515888256,0.12544949505042227
0,0.9996020619614151,0.0038386225035405646
0,0.9999309559860761,0.12544949505042227
1,4.031593431430558e-06,0.7866059162098922
1,0.056048946753243234,0.7866059162098922
0,0.9988071225395501,0.003289473684210526
0,0.9997490253674988,0.12599864386975232
1,0.08128621576944584,0.7541492846116097
1,0.013344505351613245,0.9965261008870566
1,0.030907383525559884,0.7541492846116097
0,0.9999600645720651,0.023903297398974288
0,0.9992805217022322,0.0008582343642299368
0,0.9997050024440093,0.0008582343642299368
1,0.0006943849119454004,0.9984211169946935
0,0.9996799276412398,0.054025906941445774
1,0.006658711037349829,0.7151823281009156
0,0.9997887771009422,0.12544949505042227
1,0.002720560704470576,0.9984211169946935
0,0.999972063213833,0.023903297398974288
0,0.9996990772015701,0.0038386225035405646
1,0.010065652796680258,0.9965261008870566
1,0.0005691388302345723,0.9786257253746758
1,0.002481294396379896,0.9965261008870566
0,0.9998128235182311,0.0
0,0.9482661735229652,0.15955668971912554
0,0.9996063623507182,0.12599864386975232
1,0.0021664478278112798,0.9965261008870566
0,0.9999500305678402,0.0008582343642299368
0,0.9999274495369989,0.054025906941445774
1,0.010797807238514645,0.7151823281009156
1,0.06465391761925765,0.7541492846116097
1,0.016147940095000868,0.9965261008870566
1,0.001758783461891289,0.9984211169946935
1,0.032760598170663235,0.7866059162098922
0,0.9994112892167158,0.0008582343642299368
0,0.999414553183312,0.0008582343642299368
1,0.0027154552160713052,0.9984211169946935
0,0.9999714312481487,0.023903297398974288
1,0.04254267744139151,0.968792502583216
1,1.284113130406439e-05,0.7866059162098922
0,0.9999420615370812,0.0008582343642299368
1,0.011081326388829194,0.9786257253746758
0,0.9999703960860687,0.023903297398974288
1,0.006978718465603717,0.968792502583216
1,4.045228352178576e-06,0.7866059162098922
1,0.01880571570715095,0.9965261008870566
0,0.9997878833921322,0.12544949505042227
1,0.008086127843205615,0.9786257253746758
0,0.9963490484402945,0.15022426982519707
0,0.9999510961521896,0.0008582343642299368
0,0.9997628678606758,0.12544949505042227
1,0.00431910511506306,0.968792502583216
0,0.9998804521570547,0.12544949505042227
0,0.9996273004580253,0.0038386225035405646
0,0.9990123460860426,0.0
0,0.999753823015017,0.0008582343642299368
1,0.004948367806041687,0.9965261008870566
0,0.9999719602353936,0.023903297398974288
1,0.018132528974116324,0.9965261008870566
1,0.0034088745249588603,0.7151823281009156
0,0.9804199873618927,0.12599864386975232
0,0.9996519701753183,0.0008582343642299368
0,0.999940528426013,0.12544949505042227
1,0.0034765050978398104,0.9984211169946935
1,0.054366785157873077,0.7866059162098922
1,0.013057469614104034,0.9902924508801724
0,0.9997817801617698,0.12544949505042227
0,0.9993570313632228,0.0
1,0.013058618193533822,0.9965261008870566
0,0.9998212760977405,0.054025906941445774
1,0.04948235468011031,0.7541492846116097
0,0.99994812653343,0.12544949505042227
1,0.003233544433127844,0.9984211169946935
0,0.9999383639732718,0.0008582343642299368
0,0.9999278368492686,0.0008582343642299368
0,0.9998881661640147,0.12544949505042227
0,0.9997766387349593,0.054025906941445774
1,0.010432550273532293,0.9902924508801724
0,0.9996570719788334,0.0008582343642299368
1,0.0025993038299471083,0.9984211169946935
0,0.9996817878361604,0.0008582343642299368
1,0.005435941242346476,0.9965261008870566
1,0.011370279096098557,0.9965261008870566
1,0.011509785707518594,0.7866059162098922
1,0.04873881694722604,0.7866059162098922
0,0.9999582877236934,0.0008582343642299368
1,0.0014999105275048663,0.9984211169946935
1,0.0031378540909641206,0.9984211169946935
0,0.8130946979919176,0.1837823156745703
1,0.05504109972762827,0.7866059162098922
1,0.001053264220418293,0.9902924508801724
0,0.9999340632268741,0.12544949505042227
1,0.0639455439706994,0.7866059162098922
0,0.998462482548477,0.12599864386975232
1,0.00035151774823083404,0.9804592280887126
0,0.9991288531448665,0.0008582343642299368
1,0.013213550726944079,0.9965261008870566
0,0.9999315992561456,0.12544949505042227
0,0.9985548724943204,0.15022426982519707
0,0.9997608076262315,0.12544949505042227
0,0.9994709253090767,0.0
1,0.0709712377863464,0.7866059162098922
1,0.004641152756119649,0.9984211169946935
0,0.999264344462292,0.0008582343642299368
0,0.9999226861621099,0.12544949505042227
0,0.9998790352862317,0.12544949505042227
0,0.9998078931300615,0.054025906941445774
0,0.9998836944911546,0.12544949505042227
1,0.01432711351469429,0.9902924508801724
1,7.757283298603923e-06,0.9804592280887126
1,0.0012953081975883851,0.7151823281009156
1,0.07035558827064425,0.7866059162098922
0,0.9999481951508494,0.0008582343642299368
1,3.244158352067039e-06,0.7866059162098922
1,6.0818734916034956e-06,0.7866059162098922
1,0.08150396229809798,0.7866059162098922
1,0.020163987301276998,0.9965261008870566
0,0.999688026771908,0.0008582343642299368
0,0.9999436496816523,0.054025906941445774
1,0.006818406062198301,0.9984211169946935
1,0.017536964167953584,0.9902924508801724
1,0.00871760778074493,0.9902924508801724
0,0.99991160033243,0.12544949505042227
1,0.06344233987078662,0.7541492846116097
0,0.9996865427330615,0.0008582343642299368
0,0.9997209698902019,0.0008582343642299368
0,0.9998100488477981,0.0
0,0.9999714495903058,0.023903297398974288
1,0.002113482091654517,0.7866059162098922
1,0.0006891083946137799,0.9984211169946935
0,0.9997598076615423,0.12544949505042227
0,0.9999015887650642,0.0008582343642299368
1,0.04591519680082756,0.7866059162098922
0,0.9998193916867071,0.12544949505042227
1,0.019785030264850345,0.9902924508801724
1,0.04932560224880744,0.7541492846116097
0,0.9997884612538207,0.12844284791733937
1,0.0023122594049238554,0.9984211169946935
0,0.08876105701883197,0.7541492846116097
0,0.9999358062307231,0.12544949505042227
1,0.014217529800458983,0.9965261008870566
1,0.04941656460649857,0.7866059162098922
1,0.001906971121597767,0.9984211169946935
0,0.9998171284661198,0.0
0,0.9990951141193753,0.0
1,0.05071148515977775,0.7866059162098922
0,0.9997353294097124,0.0008582343642299368
1,0.014896698171949496,0.9786257253746758
1,5.676244417507359e-05,0.9902924508801724
1,0.013118644611495367,0.9965261008870566
1,0.016172849230095432,0.9965261008870566
0,0.9999453994176031,0.054025906941445774
0,0.9997756268825092,0.12544949505042227
0,0.9999539362088451,0.0008582343642299368
0,0.9992614522056276,0.0038386225035405646
1,0.00022088571564971016,0.7866059162098922
1,0.020063483339283095,0.9965261008870566
0,0.9997733608308675,0.12544949505042227
1,0.0055688721266661245,0.9902924508801724
1,0.0779752055862678,0.7541492846116097
1,0.0005788329030818051,0.9902924508801724
1,0.004984728724865106,0.9965261008870566
1,0.0453148118369997,0.7866059162098922
1,0.04267424107836082,0.9965261008870566
1,0.021204357769877502,0.9902924508801724
1,0.009400408305108021,0.9902924508801724
0,0.9997262379034614,0.0008582343642299368
1,0.06298333912322807,0.7541492846116097
1,0.00014826338975570952,0.968792502583216
0,0.9998103600175663,0.054025906941445774
0,0.9999415952929438,0.054025906941445774
1,0.0021247886306585695,0.9984211169946935
1,0.0023386215451376424,0.968792502583216
0,0.9998000704513916,0.0008582343642299368
1,0.01261419884404602,0.9965261008870566
0,0.989297499010899,0.12599864386975232
0,0.9996074692898077,0.12599864386975232
0,0.9994832409498842,0.0008582343642299368
1,0.0026943737371826204,0.9984211169946935
0,0.9999395179809475,0.054025906941445774
0,0.9998395123454447,0.0
1,0.0015623965242738125,0.9984211169946935
0,0.9994539590168907,0.12599864386975232
0,0.07845140525695782,0.7152418904222739
1,2.4003689054419297e-05,0.7541492846116097
0,0.9991245649454051,0.0
1,0.02303202843139207,0.9965261008870566
0,0.9998472260238567,0.0008582343642299368
0,0.9996818296276205,0.0008582343642299368
0,0.999779160105903,0.12544949505042227
1,0.2558379928606369,0.6136956927708259
0,0.9997065296303284,0.054025906941445774
0,0.9998968367857879,0.054025906941445774
0,0.9998507854631214,0.0008582343642299368
0,0.999939765753708,0.12544949505042227
1,0.010015959856786938,0.9965261008870566
0,0.9986174582596351,0.0
1,0.0010751937946642531,0.9984211169946935
0,0.9997847848044326,0.0
1,0.0014000558639128968,0.9902924508801724
1,0.0005497064434885068,0.7866059162098922
0,0.9997385473655619,0.12544949505042227
0,0.9998908673736636,0.12544949505042227
0,0.9999628361502723,0.023903297398974288
0,0.9999126118275111,0.054025906941445774
1,0.00703669189306344,0.9984211169946935
1,0.03503660303436762,0.7866059162098922
0,0.9999294325195909,0.0008582343642299368
1,0.0850784459451408,0.7866059162098922
1,0.003662556391440863,0.9984211169946935
1,0.006706314430198312,0.9984211169946935
0,0.9995790726125761,0.0008582343642299368
0,0.9999725246581344,0.023903297398974288
0,0.9997343213251224,0.12599864386975232
1,0.04968265397463045,0.7151823281009156
0,0.9997924845489607,0.12544949505042227
0,0.9991470265500476,0.003289473684210526
0,0.9999304905942565,0.0008582343642299368
1,0.021991757490471886,0.9965261008870566
1,0.04357730318446662,0.7541492846116097
1,0.010482374515445758,0.9984211169946935
0,0.9998333649841686,0.0008582343642299368
0,0.999855954870355,0.12544949505042227
0,0.9992734886710556,0.0008582343642299368
0,0.999920290141708,0.12544949505042227
0,0.07550868034728442,0.7152418904222739
0,0.9999142111923869,0.12544949505042227
1,0.009408409213862434,0.9965261008870566
0,0.9999282371462958,0.0008582343642299368
1,0.02065872937819946,0.9902924508801724
0,0.9998051879099498,0.0
1,0.012561457066045056,0.9902924508801724
1,0.014150824549197583,0.9965261008870566
1,0.0007717138978490246,0.9984211169946935
0,0.9999431524890048,0.12544949505042227
1,0.021492640078866976,0.9965261008870566
0,0.9999709613375589,0.023903297398974288
0,0.9999583351282577,0.0008582343642299368
1,0.02329829234345493,0.9965261008870566
0,0.9988564024892277,0.0
0,0.9999094344204201,0.054025906941445774
0,0.9999558635277338,0.0008582343642299368
0,0.9998563154821474,0.12544949505042227
0,0.9999220586116362,0.054025906941445774
1,0.25393621736988514,0.6136956927708259
0,0.9998207633686468,0.0
1,0.00012787568233374458,0.968792502583216
0,0.9991857705367339,0.003289473684210526
1,0.06399176126000983,0.7541492846116097
0,0.9998407513769523,0.0
1,0.020938043965267883,0.9965261008870566
1,0.19553618572548093,0.6136956927708259
1,1.5883634994939833e-05,0.7866059162098922
1,0.001347790454499176,0.9984211169946935
0,0.999950320149152,0.054025906941445774
0,0.9999065978316636,0.054025906941445774
0,0.9997750020657128,0.12544949505042227
0,0.9996982781310402,0.0008582343642299368
1,0.0020509008044148347,0.9984211169946935
1,0.007828226757131573,0.9965261008870566
1,0.0007969841401433975,0.7541492846116097
0,0.9997396900352515,0.12599864386975232
1,0.0004748392428481907,0.7151823281009156
0,0.9991964840752509,0.12599864386975232
1,0.0013305299668082693,0.9965261008870566
0,0.999918939203806,0.054025906941445774
0,0.08060410864783485,0.7152418904222739
1,0.04557498813403138,0.7866059162098922
0,0.9998018446396829,0.12544949505042227
1,0.015025504302267345,0.9902924508801724
0,0.9998025566444985,0.12599864386975232
1,0.010066125708520834,0.9965261008870566
1,0.004733062991091774,0.9984211169946935
0,0.9994623669891634,0.0
0,0.9999188978784884,0.12544949505042227
0,0.9999507092446489,0.0008582343642299368
1,0.0005907723702341938,0.9965261008870566
1,0.0013847890016959186,0.7151823281009156
0,0.9996874979664191,0.0008582343642299368
0,0.999784222661614,0.0008582343642299368
1,0.009094901732853211,0.9965261008870566
1,0.0036006492609050866,0.9902924508801724
0,0.9997884577584201,0.12599864386975232
1,0.03645003290249271,0.7541492846116097
0,0.9999430155590036,0.054025906941445774
0,0.2280771865200789,0.5906506297360815
0,0.9999032094792261,0.054025906941445774
1,0.0018775690306485071,0.9984211169946935
1,1.771779215031799e-05,0.7541492846116097
1,0.0018579692322027164,0.9984211169946935
0,0.999971627681045,0.023903297398974288
1,0.0011737799527784532,0.9984211169946935
0,0.9997462787851725,0.12599864386975232
1,0.01736853765998736,0.9965261008870566
1,9.375859753135707e-06,0.9804592280887126
0,0.999675180074643,0.0008582343642299368
1,0.0134001580101748,0.9965261008870566
0,0.9999435924213131,0.12544949505042227
0,0.9560803040584254,0.1837823156745703
0,0.9999726685007981,0.023903297398974288
0,0.9988722436677362,0.0008582343642299368
1,0.0003116126590021473,0.7541492846116097
1,0.012295403265000115,0.9902924508801724
1,0.01324949406532172,0.9902924508801724
0,0.9997082710097426,0.054025906941445774
0,0.9989242059038993,0.12599864386975232
1,0.014241291675125556,0.9965261008870566
1,0.04347794373269587,0.7896771933175613
1,0.00014763569415288114,0.968792502583216
1,0.011560040002639327,0.9902924508801724
1,0.000943414357751915,0.9804592280887126
0,0.9999698783855171,0.023903297398974288
1,0.0012505738057658755,0.9984211169946935
0,0.9895135553249369,0.15022426982519707
0,0.99899159776073,0.0008582343642299368
1,0.01957907857448815,0.9786257253746758
0,0.9997841942038906,0.12544949505042227
1,0.0032309463365024493,0.9965261008870566
1,0.0002539282669593579,0.9804592280887126
1,0.011223239880857716,0.9902924508801724
0,0.9997111845673602,0.0008582343642299368
0,0.9997595418807675,0.12544949505042227
1,9.327651398760572e-05,0.7866059162098922
1,0.019121845457434228,0.9965261008870566
0,0.9999106650069807,0.12544949505042227
0,0.9650019515826097,0.05704975570536212
0,0.9998084164031686,0.054025906941445774
1,0.023819810644885697,0.9786257253746758
0,0.9999355188924437,0.12544949505042227
0,0.9997851439775454,0.12544949505042227
1,0.0015339569448694634,0.9984211169946935
0,0.9995909030257127,0.0008582343642299368
1,0.014229424663008472,0.9965261008870566
1,0.014553685931114613,0.7151823281009156
1,2.6336282410444056e-06,0.7866059162098922
1,0.0005816654280821343,0.968792502583216
0,0.9998989082318791,0.054025906941445774
1,0.07077129424139028,0.7151823281009156
0,0.9999611369652202,0.023903297398974288
0,0.9999713755712281,0.023903297398974288
0,0.9997676904166412,0.12544949505042227
1,4.440751728895798e-06,0.7866059162098922
1,0.003534833670162496,0.9902924508801724
0,0.9995534780397346,0.0008582343642299368
1,0.03210525968440414,0.7866059162098922
1,0.1149289043982078,0.7541492846116097
1,0.0008951233293662542,0.9984211169946935
1,0.007882116948397133,0.9902924508801724
1,0.01914773995055563,0.9965261008870566
1,0.015475058630204042,0.9902924508801724
0,0.8989071003327915,0.0008582343642299368
0,0.9999404568714484,0.12544949505042227
0,0.9999722350842105,0.023903297398974288
0,0.9645253696779035,0.1837823156745703
1,0.04300851921603599,0.7866059162098922
0,0.9998444266850691,0.0008582343642299368
1,0.07865680724788282,0.7541492846116097
0,0.9998933341894931,0.0008582343642299368
1,0.014224630146941863,0.9965261008870566
1,0.002015589936341544,0.9984211169946935
0,0.9171938452416095,0.15955668971912554
0,0.999906783860957,0.054025906941445774
0,0.9995127608853857,0.0008582343642299368
0,0.9997943437666034,0.12599864386975232
0,0.9994970205686005,0.0
1,3.4973091956880253e-06,0.7866059162098922
0,0.999943707995664,0.12544949505042227
0,0.9996628108111425,0.0008582343642299368
1,2.815786720122837e-06,0.7866059162098922
0,0.9995064479961491,0.0
1,0.01369046994689993,0.9965261008870566
0,0.9999423261488456,0.054025906941445774
0,0.9999461142237558,0.12544949505042227
0,0.06928895188931661,0.7866059162098922
1,0.017224451191465318,0.9902924508801724
1,5.582565499984149e-06,0.7866059162098922
0,0.9999479944406996,0.0008582343642299368
1,0.00345669140163285,0.9984211169946935
0,0.9999528928547562,0.0008582343642299368
0,0.9998735098190024,0.12544949505042227
1,0.01739377177670387,0.9902924508801724
0,0.9991381034923877,0.15022426982519707
0,0.9997805629579225,0.12544949505042227
1,0.023768029310156535,0.7866059162098922
0,0.9997753953194718,0.12544949505042227
1,0.02816147740292474,0.7866059162098922
1,0.0004690357819924218,0.9804592280887126
0,0.9997513288890735,0.12599864386975232
1,0.017147938078372227,0.9902924508801724
0,0.9997930551645874,0.12544949505042227
1,0.06952445846747479,0.7866059162098922
1,0.01667262794774027,0.9965261008870566
1,0.0005160476968555372,0.9965261008870566
0,0.9996123647999207,0.0008582343642299368
0,0.9999429138681871,0.054025906941445774
0,0.9997720631749228,0.12544949505042227
0,0.9989949734090569,0.0
0,0.9998365344073278,0.0
1,0.0004765028386461978,0.9984211169946935
0,0.9999397507292757,0.054025906941445774
0,0.9999677478424553,0.023903297398974288
0,0.9999075051629512,0.054025906941445774
1,0.00010007222217967016,0.9902924508801724
0,0.9998084792056144,0.0
0,0.9997557563981624,0.12599864386975232
0,0.9565774980121853,0.1590075408997955
1,0.033170963735319026,0.7866059162098922
0,0.9999128429737172,0.054025906941445774
1,0.011470968667888326,0.9965261008870566
1,0.005925493235836576,0.9902924508801724
1,0.007169905037316515,0.9965261008870566
0,0.9991855160735054,0.0008582343642299368
0,0.9999180212475214,0.054025906941445774
1,0.014510428966110767,0.9902924508801724
0,0.9990413791213467,0.0
0,0.9998780014807583,0.0008582343642299368
0,0.9998413528186235,0.0
0,0.9996918540297937,0.0008582343642299368
0,0.9999597541060655,0.0008582343642299368
0,0.9999326848354362,0.12544949505042227
1,0.014870937238900428,0.682725696502633
0,0.999923699856559,0.0008582343642299368
0,0.9999448364103292,0.054025906941445774
0,0.07995286444228,0.7541492846116097
1,0.0020874466417066806,0.9984211169946935
1,0.011626400001505166,0.7151823281009156
0,0.9999079710057417,0.12544949505042227
1,0.030896407547284177,0.7866059162098922
0,0.999959368061023,0.023903297398974288
1,0.0017252725085245002,0.9804592280887126
1,0.008687010819843133,0.9965261008870566
1,0.022975741036863728,0.9965261008870566
0,0.9999365036888881,0.12544949505042227
0,0.9999418341816554,0.054025906941445774
1,0.049173939946079215,0.7866059162098922
1,0.011991584053263948,0.9965261008870566
1,0.008531205504077488,0.9984211169946935
1,0.003577909353549402,0.9984211169946935
0,0.9999494055049126,0.0008582343642299368
1,0.02907590526809678,0.7866059162098922
0,0.9999371776753473,0.0008582343642299368
1,0.013360476937184895,0.9902924508801724
1,0.013270210634776958,0.9965261008870566
1,0.015464828186115387,0.9965261008870566
1,0.07689783303183162,0.7541492846116097
0,0.9997274779221014,0.12599864386975232
1,0.0071728792312549805,0.9984211169946935
0,0.9997511179965004,0.12544949505042227
1,0.003987903448726793,0.9902924508801724
0,0.99996939277751,0.023903297398974288
0,0.9994606797658393,0.0
1,0.0012734831301670635,0.9984211169946935
0,0.9997779287199723,0.12544949505042227
0,0.9997040712692314,0.054025906941445774
1,0.01796104907626861,0.9965261008870566
1,0.0004030774499612644,0.9984211169946935
1,0.014303359414866046,0.9965261008870566
0,0.9997612855886591,0.12544949505042227
1,0.0052414846367003776,0.9786257253746758
0,0.9999515005161546,0.12544949505042227
1,0.02853995170314072,0.9965261008870566
0,0.9047218828267185,0.15955668971912554
0,0.9999722736700394,0.023903297398974288
1,0.0012692975952377505,0.9984211169946935
0,0.9999511301449393,0.0008582343642299368
1,0.0071618186766411185,0.7866059162098922
0,0.9999473826828101,0.054025906941445774
1,0.00045878749871630653,0.9984211169946935
0,0.7798739557818613,0.1837823156745703
0,0.999881403953312,0.12544949505042227
0,0.9999463314213364,0.0008582343642299368
0,0.9965974145276654,0.03282412974991738
1,0.009766734470286531,0.9902924508801724
0,0.9997865810240509,0.12544949505042227
0,0.9999215467881677,0.0008582343642299368
1,0.01632640596049273,0.9902924508801724
1,0.002102355657033206,0.9984211169946935
